Title,
Elapsed,38112
DATA,3445,3592,3866,4227,4535,4670,4915,5125,5433,5705,6224,6424,6207,6096,5699,5438,5240,5127,5175,5410,5577,5799,5766,5818,5639,5508,5208,5122,5093,4929,4835,4858,4802,4765,4767,4639,4865,4786,4648,4892,4667,4723,4731,4704,4823,4837,4703,4732,4711,4913,4878,4986,4884,5013,5071,4946,5150,5329,5288,5427,5501,5574,5808,5855,6057,6215,6253,6276,6213,6215,5998,6059,6034,6139,5951,5872,5869,5730,5794,5755,5791,5600,5399,5485,5571,5346,5377,5197,5358,5273,5485,5360,5295,5324,5276,5248,5258,5255,5318,5442,5420,5525,5455,5487,5468,5451,5401,5451,5502,5623,5582,5622,5710,5633,5634,5576,5678,5667,5683,5642,5680,5733,5699,5718,5712,5727,5674,5722,5798,5764,5804,5712,5681,5683,5807,5895,5805,5684,5772,5771,5761,5877,5819,5869,5913,5794,5873,5801,5967,5884,6026,5901,6046,6253,6115,6220,6331,6314,6512,6583,6694,6750,6947,7188,7193,7282,7410,7332,7629,7562,7866,7879,7980,8042,8084,8142,8226,8175,8153,8132,8194,8236,8158,8135,8093,8037,8056,7918,8040,7754,7652,7743,7653,7628,7710,7341,7400,7287,7076,7124,7120,7017,6831,6871,6666,6501,6357,6442,6431,6501,6285,6388,6249,6264,6123,6101,6083,5960,5873,6063,5882,5664,5801,5723,5698,5644,5636,5484,5700,5404,5411,5381,5354,5337,5402,5285,5259,5278,5189,4996,5081,4975,5106,4893,5026,5024,5025,4931,4936,4855,4762,4777,4841,4851,4754,4736,4790,4940,4778,4825,4670,4759,4606,4709,4617,4679,4702,4702,4539,4545,4459,4457,4570,4571,4461,4450,4470,4353,4384,4398,4311,4253,4374,4358,4412,4461,4202,4305,4258,4320,4343,4253,4204,4113,4211,4115,4227,4162,4230,4210,4172,4121,4136,4173,4135,4261,4161,4072,4130,4267,4208,4129,4191,4088,4144,3998,4168,4141,4240,4192,4163,4210,4111,4094,4141,4005,4043,4099,4151,4145,3991,3963,4069,3967,3968,4035,4045,3968,3962,3945,3969,3870,3838,3902,3876,3921,3890,3751,3849,3737,3670,3744,3694,3648,3612,3599,3545,3480,3534,3474,3487,3220,3412,3334,3275,3203,3316,3246,3089,3193,3134,3133,3038,3160,3041,2968,3128,3005,2955,2903,2978,2978,2948,2880,2848,2818,2757,2751,2775,2825,2789,2841,2693,2786,2824,2706,2747,2721,2711,2716,2661,2654,2727,2694,2619,2617,2706,2683,2628,2621,2580,2506,2585,2608,2679,2593,2483,2569,2560,2591,2588,2583,2651,2596,2454,2496,2504,2483,2507,2426,2446,2364,2389,2521,2442,2389,2447,2453,2539,2310,2469,2325,2350,2460,2380,2275,2441,2395,2325,2347,2349,2449,2350,2332,2347,2437,2318,2433,2436,2437,2441,2479,2539,2617,2488,2552,2673,2591,2660,2601,2713,2779,2881,2874,2953,3012,2985,3195,3228,3229,3373,3431,3478,3634,3835,3892,3888,4108,4155,4211,4443,4590,4588,4788,4866,5056,5351,5396,5656,5794,5937,6199,6297,6320,6498,6793,6935,7159,7217,7371,7517,7872,7983,8287,8315,8402,8713,8816,8936,8980,9154,9196,9418,9465,9227,9426,9435,9437,9533,9473,9362,9258,8972,9016,9073,8918,8703,8492,8326,8225,8045,7803,7660,7339,7188,6856,6692,6442,6186,6184,5855,5711,5305,5180,5073,4786,4662,4377,4183,3986,3820,3730,3571,3288,3306,3076,3024,2831,2714,2672,2604,2458,2393,2268,2144,2073,2082,1938,1848,1867,1773,1766,1721,1724,1646,1614,1531,1511,1533,1437,1422,1460,1415,1263,1401,1321,1400,1256,1263,1303,1289,1289,1249,1165,1164,1189,1121,1166,1177,1106,1220,1138,1139,1159,1131,1211,1121,1178,1148,1096,1165,1184,1190,1234,1127,1275,1224,1321,1264,1329,1256,1314,1344,1351,1388,1508,1497,1581,1589,1646,1697,1790,1853,1847,1968,1977,2052,2094,2151,2286,2439,2450,2465,2583,2708,2788,2875,2904,3008,3103,3221,3169,3407,3419,3588,3529,3670,3734,3962,3889,3946,4201,4065,4259,4254,4251,4481,4477,4468,4550,4555,4541,4614,4634,4546,4686,4637,4576,4585,4526,4516,4408,4294,4340,4367,4188,4168,4122,4085,3850,3948,3767,3674,3638,3558,3455,3472,3364,3247,3194,3059,2918,2818,2762,2758,2576,2438,2360,2401,2288,2223,2162,2110,1962,1924,1928,1706,1807,1672,1665,1609,1527,1515,1440,1372,1398,1361,1270,1253,1168,1212,1201,1244,1217,1093,1128,1016,1112,1051,1115,1015,983,1001,1028,967,936,948,921,985,911,932,929,943,894,963,945,897,969,929,933,914,972,928,944,944,899,959,972,937,898,951,890,909,945,955,912,979,928,929,844,989,895,933,919,877,966,927,902,934,951,939,935,945,976,977,924,925,957,941,943,913,942,973,970,953,960,926,975,970,942,952,960,928,981,996,929,962,967,984,969,913,966,928,940,978,902,949,900,943,944,923,920,920,964,888,910,901,969,968,941,893,913,900,878,881,888,888,908,915,924,858,832,884,895,870,847,834,873,827,806,816,855,787,789,830,762,831,804,835,775,783,747,807,744,796,834,795,801,763,791,755,789,787,797,832,776,814,793,797,838,819,791,871,810,805,831,827,835,833,852,881,850,785,871,800,828,876,817,884,835,843,858,853,938,793,791,822,822,833,790,779,848,734,805,800,787,747,760,724,723,729,712,693,628,643,653,610,608,609,569,516,529,541,538,515,506,536,502,518,472,480,482,498,469,444,485,467,469,508,486,474,487,552,581,504,521,577,577,579,618,606,642,698,723,758,734,831,834,936,879,956,1009,975,980,1057,1074,1192,1170,1199,1202,1257,1261,1341,1223,1185,1210,1182,1158,1155,1159,1154,1072,1018,969,960,855,945,812,743,745,664,484,14,0
