Title,
Elapsed,206
DATA,5826,5816,6072,6648,6825,7339,7714,7848,8155,8632,8958,9551,10261,10935,11521,12131,12117,11990,11327,10533,10112,9590,9519,9456,9393,9304,9285,9360,9387,9576,9919,10256,11160,12048,13055,14553,16352,18476,21948,26696,32836,40840,51168,61756,72632,81659,89601,92011,90944,85773,78210,69670,60111,51698,44644,39575,35132,31369,27633,23989,21414,18526,16112,14370,12859,11687,11077,10418,10250,9937,9996,10106,10085,10138,10107,10393,10390,10181,10263,10307,10261,10398,10434,10597,11041,11240,11917,12884,13916,15138,17137,19824,22849,26938,32229,37873,44806,52210,61170,69503,77391,84210,90664,93996,95959,96091,92762,87817,81510,73646,64428,55471,46966,39156,31852,25867,21079,16942,14123,11902,10239,9024,8078,7524,6966,6497,6356,5971,5929,5995,5697,5765,5525,5426,5555,5394,5452,5458,5378,5331,5371,5288,5363,5385,5373,5555,5546,5762,5745,6029,6094,6333,6545,6773,6994,7369,7461,7838,8303,8550,8789,9111,9485,9576,10073,10296,10528,11019,11611,12123,12601,13569,14554,15750,17028,18828,20589,22801,24800,27312,30499,33225,35333,38387,40924,43373,45525,47751,49529,50147,51183,51241,50925,50022,49132,47599,45582,43634,41092,38288,35716,32625,30130,27122,24605,21857,19618,17406,15566,13808,12324,11106,10020,9113,8512,8052,7473,7291,6931,6907,6897,6727,6799,6868,7117,7369,7536,7740,8042,8451,8881,9400,9891,10549,11142,11992,12782,13568,14369,15398,16316,17249,18221,18887,19663,20452,20959,21471,21651,21719,21750,21709,21426,20830,20612,19898,19488,18337,17380,16789,15650,14767,14111,13007,12071,11300,10787,10203,9515,9115,8553,8293,7919,7785,7765,7816,7782,8034,8173,8468,8990,9325,9814,10520,11026,11958,12850,13925,14974,16083,16989,18194,19649,20850,21872,22795,23510,24651,25396,26124,26349,26724,26751,26744,26283,25913,24821,24424,23447,22279,20713,19516,18162,16831,15311,14022,12484,11428,10253,8954,7956,7110,6115,5470,4741,4080,3566,3129,2726,2361,2137,1934,1690,1619,1525,1443,1293,1286,1275,1284,1204,1183,1197,1139,1129,1184,1204,1185,1130,1129,1138,1073,1212,1099,1199,1130,1123,1117,1036,1097,1040,1063,1022,1041,1005,1015,977,1024,949,980,887,900,827,837,882,823,859,876,825,728,738,789,776,771,727,739,755,768,738,692,705,698,687,760,706,765,694,746,693,686,716,651,614,633,619,667,638,626,643,641,630,586,612,593,560,592,584,529,583,515,555,505,531,515,460,459,456,454,488,422,387,431,440,412,412,408,400,363,375,364,404,392,375,355,345,386,326,360,365,354,345,333,319,358,331,318,327,303,351,311,317,319,297,288,308,331,292,303,297,312,308,286,323,297,295,319,302,308,325,313,313,305,300,314,295,311,328,319,296,293,300,289,315,301,291,306,267,289,277,257,249,257,221,229,227,232,181,183,184,161,169,171,162,174,144,148,159,143,138,141,137,134,157,139,120,125,121,125,120,131,121,117,124,136,138,136,124,110,129,104,120,111,146,139,121,130,128,121,125,130,134,98,108,91,113,95,100,112,89,86,70,97,92,74,95,78,84,76,74,80,61,63,62,74,74,63,53,81,74,68,59,67,77,74,55,79,71,55,78,53,70,72,60,64,54,47,62,64,57,54,46,49,41,58,49,41,44,35,39,34,33,27,26,25,29,20,29,29,17,25,28,15,25,13,27,13,12,17,6,10,11,11,13,10,14,9,9,9,14,10,11,7,11,7,9,9,6,6,8,6,9,4,5,10,5,10,9,5,6,8,4,12,3,7,9,1,4,7,7,5,5,3,1,6,2,9,6,1,8,3,4,7,3,3,6,3,7,1,7,4,5,5,5,5,6,3,4,3,3,2,4,4,3,4,4,6,2,5,5,3,6,4,8,7,2,1,4,4,1,1,0,4,2,5,2,2,0,1,5,6,3,5,5,4,1,2,2,2,3,1,3,4,3,1,4,3,2,1,2,1,0,0,1,2,5,3,2,4,2,0,1,1,1,2,0,8,2,2,2,0,5,0,1,1,1,0,6,2,2,1,5,2,2,2,3,3,2,0,1,0,1,2,1,0,0,2,1,0,1,3,0,3,0,0,1,2,0,1,2,1,0,2,0,1,1,0,3,1,0,1,1,1,0,0,2,0,4,2,2,0,1,0,0,1,2,2,0,1,1,0,3,2,5,2,3,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,0,0,0,1,0,0,1,0,2,0,1,0,2,1,2,2,1,1,2,0,1,2,1,0,2,0,1,0,0,2,1,0,1,2,1,0,1,2,0,2,2,1,1,0,0,1,1,1,0,1,1,4,1,1,0,2,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,2,0,2,0,0,1,2,1,0,1,0,1,2,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,2,3,1,4,1,2,0,2,0,1,2,0,0,1,1,2,0,2,1,1,1,0,2,0,1,0,1,0,0,0,1,0,2,2,2,0,0,0,1,2,3,1,0,1,1,1,1,2,0,1,0,2,2,1,0,0,0
