Title,I-123
Elapsed,3155
DATA,326,356,473,583,706,840,995,1165,1360,1817,2676,4698,8974,15995,27014,39510,49604,55723,56270,51293,42517,34532,26640,20190,14756,10666,7547,5120,3242,2062,1211,763,488,367,255,235,242,261,296,352,397,536,695,794,996,1104,1268,1433,1444,1437,1345,1328,1264,1109,955,928,787,684,563,554,513,528,499,479,490,471,517,468,501,474,532,517,497,448,504,474,485,464,514,491,486,495,472,492,509,483,491,485,504,503,508,474,500,492,514,500,515,507,480,508,474,472,469,512,463,473,509,472,481,484,459,470,521,484,473,458,445,461,441,475,472,450,447,419,468,442,446,515,451,460,453,490,489,487,547,565,559,631,698,782,832,868,938,932,977,1036,1013,1022,1067,1006,944,912,876,810,779,689,613,583,547,475,503,470,411,421,383,351,374,337,342,308,337,307,317,335,340,318,353,336,307,299,301,282,261,297,279,278,257,285,270,252,257,276,254,265,263,246,272,247,250,260,232,242,237,246,237,230,261,216,231,235,212,207,206,224,239,220,234,235,187,221,208,213,216,189,226,231,214,207,192,197,192,188,195,183,195,153,177,166,188,188,152,179,164,156,149,141,149,160,152,130,169,158,141,139,142,133,138,147,147,143,147,139,147,126,145,139,121,122,150,128,136,130,106,122,137,110,106,134,115,137,131,109,110,122,120,122,126,122,109,127,99,134,112,102,104,110,121,104,116,120,106,96,100,121,94,105,103,116,95,95,110,106,110,102,116,108,95,97,102,89,109,82,96,87,84,96,103,81,118,90,98,101,90,112,90,84,83,101,90,69,91,76,78,71,79,80,77,89,67,66,91,53,76,77,55,81,60,79,73,67,58,70,63,61,66,54,52,60,70,62,49,53,55,55,62,35,61,58,61,57,68,44,52,46,64,53,64,56,42,48,51,43,68,53,57,70,60,48,48,45,52,28,46,57,34,50,41,37,44,45,52,45,54,44,46,38,52,47,49,51,46,47,49,47,55,53,52,52,58,49,60,60,50,64,55,61,43,63,59,59,65,68,54,67,69,68,68,77,86,67,62,71,57,75,73,64,51,64,61,57,79,71,65,64,58,78,82,58,58,55,64,69,64,70,74,54,64,72,86,75,66,71,82,74,74,83,86,91,86,70,87,82,98,92,88,87,114,105,105,106,105,95,96,122,111,109,120,117,111,122,102,103,110,115,114,111,111,120,115,103,90,102,109,102,103,109,96,102,91,76,76,92,104,100,91,84,81,64,71,81,87,66,74,68,80,58,62,63,56,62,48,43,41,37,48,53,45,35,33,35,42,42,35,42,24,36,29,30,28,20,40,22,28,24,31,22,26,17,28,22,38,30,24,18,24,26,24,23,21,15,20,18,16,24,21,17,26,27,20,21,19,24,18,21,13,16,26,20,24,19,28,23,16,23,23,18,15,19,23,22,23,23,19,26,18,16,17,16,22,23,25,19,20,19,17,25,13,23,20,10,15,14,19,19,15,22,17,22,18,26,23,18,15,30,8,24,21,17,9,20,17,15,24,14,12,11,18,16,20,17,9,16,10,20,22,28,14,15,16,16,11,20,15,18,14,13,7,11,18,7,19,16,19,21,15,22,9,16,11,16,8,26,16,20,14,14,14,14,11,20,15,14,12,19,20,18,15,17,15,22,15,29,11,15,11,13,14,14,18,30,12,23,23,18,16,17,13,19,22,18,11,17,9,12,17,17,15,11,24,15,21,15,24,19,12,10,15,15,17,22,21,12,9,15,19,24,18,34,18,16,21,18,19,9,18,19,18,11,14,15,16,12,18,12,14,28,21,18,16,7,15,17,16,14,15,24,20,18,20,21,20,7,16,22,15,23,23,22,15,19,16,16,17,21,15,21,18,16,18,12,13,31,20,16,16,16,21,25,18,16,26,25,20,16,11,20,27,10,21,18,9,18,20,27,16,19,16,16,18,18,15,22,15,20,13,18,14,16,19,16,10,20,23,14,11,20,17,15,24,17,20,19,18,16,17,16,20,9,26,11,20,25,21,13,16,17,17,9,13,16,18,8,19,14,14,11,13,17,21,17,22,25,19,24,17,11,18,20,21,15,21,14,25,20,18,21,21,18,18,14,23,13,14,26,22,12,17,14,21,18,13,20,12,22,22,11,16,17,9,15,9,21,15,14,20,12,21,20,14,23,23,15,17,15,19,13,17,14,16,11,18,15,16,14,19,14,14,27,9,15,17,22,26,14,16,15,13,17,13,10,15,15,14,8,17,10,14,8,21,18,15,18,16,12,20,16,22,24,15,11,14,9,10,15,14,13,24,12,19,19,17,19,9,18,24,22,25,22,20,21,24,16,6,0
