Title,
Elapsed,20046
DATA,3731,4307,5011,5292,5314,5117,5224,5498,5670,5549,5046,4712,4472,4324,4311,4255,4286,4298,4210,4143,4235,4290,4275,4310,4322,4313,4372,4385,4537,4635,5024,5125,5274,5489,5600,5475,5252,5108,5151,5032,5097,5089,4926,4881,4857,4689,4696,4607,4622,4591,4774,4684,4595,4738,4778,4720,4817,4993,4800,4814,4893,4921,4931,4928,4954,4986,5003,4952,4902,4947,5088,5046,5089,5125,5031,5040,5061,5179,5068,5103,5161,5230,5222,5195,5241,5382,5316,5704,5822,6004,6071,6346,6564,6565,6848,7091,7096,7225,7094,7012,7276,7226,7200,7175,7036,7032,6827,6763,6483,6417,6323,6330,6107,5880,5731,5721,5746,5576,5504,5461,5323,5407,5142,5143,5291,4933,4952,4855,4875,4777,4776,4650,4751,4616,4384,4493,4276,4430,4317,4325,4319,4195,4264,4176,4092,4060,4116,4038,3912,4119,4045,4090,3969,4010,3896,3898,3866,3816,3752,3888,3911,3742,3686,3713,3696,3627,3792,3581,3656,3586,3648,3587,3596,3696,3552,3565,3605,3480,3606,3515,3438,3460,3521,3399,3381,3347,3381,3416,3422,3409,3431,3415,3383,3353,3368,3244,3327,3301,3208,3120,3169,3125,3065,3043,3038,2924,2953,2936,2933,2905,2871,2868,2821,2785,2676,2628,2540,2630,2603,2577,2428,2446,2495,2483,2444,2379,2371,2434,2320,2290,2317,2297,2293,2342,2326,2267,2239,2223,2329,2236,2245,2187,2204,2170,2228,2233,2160,2217,2193,2053,2099,2078,2155,2118,2124,2119,2107,2036,2105,2132,2073,2098,2018,2098,2121,2085,2184,2175,2185,2139,2170,2221,2256,2354,2372,2485,2512,2718,2781,2884,3019,3088,3201,3388,3668,3690,3938,4124,4402,4616,4853,4999,5342,5437,5790,6138,6327,6528,6865,7128,7405,7469,7821,7841,8056,8149,8316,8386,8264,8335,8210,8023,7709,7549,7408,6951,6829,6449,6246,5767,5636,5068,4957,4541,4371,3946,3640,3390,3115,2929,2751,2525,2452,2196,2189,2004,1880,1704,1619,1610,1512,1446,1326,1300,1322,1234,1274,1146,1056,1160,1103,1118,1080,1035,1039,1026,1027,1046,1028,1081,975,1016,1040,1062,1020,1063,1072,1051,1058,1110,1233,1202,1271,1391,1415,1528,1534,1745,1884,1905,2002,2180,2353,2526,2673,2902,2979,3124,3342,3540,3497,3810,3840,3956,4057,4059,4045,4261,4279,4290,4273,4285,4264,4128,4032,3995,3875,3830,3688,3574,3463,3106,3094,2926,2823,2601,2645,2318,2266,2118,2049,1911,1770,1734,1614,1538,1461,1347,1303,1177,1124,1097,1049,1009,987,941,890,861,867,841,808,764,738,752,754,730,759,740,717,686,690,755,659,670,705,687,646,660,622,682,637,637,647,604,585,647,573,658,612,660,611,652,645,640,643,650,646,612,592,593,633,558,661,629,606,600,598,632,624,644,613,664,613,639,622,649,584,604,584,628,601,637,607,662,610,593,616,549,583,558,598,561,596,561,601,559,575,539,564,563,542,545,502,495,539,514,535,481,494,536,486,471,485,477,443,474,495,417,478,464,467,475,476,443,457,468,508,450,436,484,497,418,478,489,481,464,439,458,489,482,495,450,504,471,501,456,508,499,437,454,464,482,448,512,463,471,471,482,493,452,469,481,461,455,462,467,435,428,460,390,406,380,402,389,313,357,325,318,310,333,282,308,296,280,290,254,248,262,218,255,218,208,196,199,206,197,204,181,191,186,142,185,179,181,176,177,174,195,183,144,149,141,173,159,163,179,160,171,210,162,184,164,178,189,190,183,187,210,198,218,211,234,217,224,245,243,249,234,258,292,275,282,309,284,303,313,309,335,355,360,382,355,366,390,409,389,365,416,383,380,394,435,379,396,414,438,431,387,407,393,411,358,409,357,362,354,365,358,315,329,361,275,320,313,278,284,297,274,259,258,197,233,210,196,186,178,169,157,157,136,154,125,129,125,100,123,102,107,121,95,81,87,89,89,88,70,87,80,69,53,73,59,66,75,57,48,57,64,60,63,51,48,63,49,54,54,53,65,55,45,56,48,53,55,57,45,54,48,43,46,56,48,57,40,60,52,53,60,47,53,53,59,53,38,56,46,48,48,52,59,52,45,56,45,53,50,51,41,64,40,47,49,56,51,66,45,69,50,47,39,33,41,41,43,52,38,40,35,41,48,34,42,43,47,49,35,31,37,45,42,49,40,41,30,29,35,36,42,30,28,36,31,35,38,31,30,45,26,28,33,27,29,28,34,37,48,28,39,39,29,24,20,23,27,22,25,31,29,36,38,26,23,25,24,28,23,24,36,28,26,24,29,29,30,23,38,39,25,29,34,31,31,47,37,41,41,35,41,34,39,28,46,35,36,38,29,38,39,38,34,27,31,39,38,27,25,29,27,20,29,20,30,19,27,22,26,28,33,17,30,22,23,15,28,25,17,22,28,19,31,22,18,21,20,20,22,23,19,14,17,21,19,20,15,20,27,14,19,20,22,27,23,29,19,24,31,22,18,25,19,21,27,24,21,28,20,15,19,23,30,20,18,19,19,22,19,17,21,18,19,16,12,21,17,8,20,20,19,16,12,6,19,19,18,15,19,18,11,15,12,15,15,12,21,15,10,22,23,19,14,19,6,0,0
